meter_id,date,time,timestamp,total_active_energy_kwh,energy_consumed_kwh,units_consumed_now,todays_consumption_kwh,today_units_consumed,monthly_consumption_kwh,monthly_units_consumed,total_active_power_kw,p1_active_kw,p2_active_kw,p3_active_kw,percent_average_load,percent_load_l1,percent_load_l2,percent_load_l3,vll_avg,v12,v23,v31,vln_avg,v1_n,v2_n,v3_n,iavg,i1,i2,i3,pf_avg,frequency_hz
KSR-1,2025-01-05,00:07:00,2025-01-05 00:07:00,666577.95,0.67,0.67,4.99,4.99,3609.25,3609.25,38.98,16.02,12.87,8.46,61.2,71.04,60.03,44.39,398.06,398.07,399.35,410.69,235.12,234.75,235.24,234.01,61.2,71.04,60.03,44.39,0.92,49.31
KSR-2,2025-01-05,00:07:00,2025-01-05 00:07:00,410273.99,0.78,0.78,6.28,6.28,4514.34,4514.34,45.9,14.27,18.75,14.05,76.2,69.61,81.52,67.64,410.51,402.56,395.24,406.38,233.74,233.96,228.35,234.01,76.2,69.61,81.52,67.64,0.93,48.98
KSR-1,2025-01-05,00:08:00,2025-01-05 00:08:00,666578.59,0.64,0.64,5.63,5.63,3609.89,3609.89,39.07,15.62,12.98,8.0,60.86,71.17,60.9,45.53,408.15,398.61,397.32,396.64,230.34,235.2,230.57,232.42,60.86,71.17,60.9,45.53,0.9,49.25
KSR-2,2025-01-05,00:08:00,2025-01-05 00:08:00,410274.78,0.79,0.79,7.08,7.08,4515.13,4515.13,47.39,14.29,18.38,13.54,73.95,70.44,81.96,67.84,401.81,401.66,395.33,397.42,229.57,236.96,234.77,235.55,73.95,70.44,81.96,67.84,0.94,49.48
KSR-1,2025-01-05,00:09:00,2025-01-05 00:09:00,666579.22,0.63,0.63,6.26,6.26,3610.52,3610.52,38.22,14.45,13.44,8.34,57.28,70.73,60.75,45.35,395.57,402.56,397.68,409.44,232.32,230.3,235.81,234.78,57.28,70.73,60.75,45.35,0.91,49.79
KSR-2,2025-01-05,00:09:00,2025-01-05 00:09:00,410275.56,0.78,0.78,7.85,7.85,4515.91,4515.91,46.71,14.05,18.96,14.97,72.58,66.68,83.3,69.0,403.81,412.56,398.36,395.4,235.29,235.89,231.16,235.96,72.58,66.68,83.3,69.0,0.93,49.05
KSR-1,2025-01-05,00:10:00,2025-01-05 00:10:00,666579.86,0.64,0.64,6.89,6.89,3611.16,3611.16,39.24,16.06,12.67,8.5,59.64,72.52,61.18,45.13,403.79,397.43,397.9,400.89,236.27,235.05,235.33,237.06,59.64,72.52,61.18,45.13,0.9,49.41
KSR-2,2025-01-05,00:10:00,2025-01-05 00:10:00,410276.36,0.79,0.79,8.65,8.65,4516.71,4516.71,47.42,14.16,18.63,14.23,71.74,68.64,81.58,68.28,401.21,398.49,406.61,398.89,230.69,232.16,236.61,227.55,71.74,68.64,81.58,68.28,0.93,49.57
KSR-1,2025-01-05,00:11:00,2025-01-05 00:11:00,666580.49,0.62,0.62,7.52,7.52,3611.79,3611.79,36.63,15.04,13.3,7.96,56.97,72.44,61.91,46.06,395.71,405.88,402.47,396.01,230.39,229.43,230.75,231.95,56.97,72.44,61.91,46.06,0.9,49.29
KSR-2,2025-01-05,00:11:00,2025-01-05 00:11:00,410277.18,0.82,0.82,9.47,9.47,4517.53,4517.53,47.69,14.96,17.75,14.93,76.58,67.63,81.07,69.95,407.55,403.6,397.09,401.21,233.12,233.81,232.52,228.01,76.58,67.63,81.07,69.95,0.92,49.32
KSR-1,2025-01-05,00:12:00,2025-01-05 00:12:00,666581.09,0.6,0.6,8.12,8.12,3612.39,3612.39,36.15,15.49,12.73,8.75,57.1,69.65,59.19,44.84,397.95,411.02,409.47,394.64,233.78,228.53,233.8,233.1,57.1,69.65,59.19,44.84,0.9,50.7
KSR-2,2025-01-05,00:12:00,2025-01-05 00:12:00,410277.95,0.77,0.77,10.24,10.24,4518.3,4518.3,47.03,15.02,17.92,14.49,74.91,67.0,79.46,67.18,399.6,401.01,404.97,397.92,237.0,236.67,234.65,228.33,74.91,67.0,79.46,67.18,0.92,50.87
KSR-1,2025-01-05,00:13:00,2025-01-05 00:13:00,666581.72,0.63,0.63,8.75,8.75,3613.02,3613.02,38.86,14.99,13.22,7.92,57.68,69.08,60.99,46.45,396.04,398.98,399.3,399.14,234.22,228.8,236.73,236.08,57.68,69.08,60.99,46.45,0.9,50.73
KSR-2,2025-01-05,00:13:00,2025-01-05 00:13:00,410278.69,0.75,0.75,10.98,10.98,4519.04,4519.04,46.59,15.19,19.12,14.05,70.49,65.28,80.26,68.23,403.64,412.48,394.9,403.7,231.35,232.24,230.59,230.73,70.49,65.28,80.26,68.23,0.92,50.31
KSR-1,2025-01-05,00:14:00,2025-01-05 00:14:00,666582.3,0.58,0.58,9.34,9.34,3613.6,3613.6,35.15,15.46,13.2,8.64,57.68,70.55,59.73,43.72,398.83,405.02,405.5,397.16,228.85,232.87,229.7,228.73,57.68,70.55,59.73,43.72,0.91,50.45
KSR-2,2025-01-05,00:14:00,2025-01-05 00:14:00,410279.49,0.79,0.79,11.78,11.78,4519.84,4519.84,45.82,15.61,17.93,13.42,70.27,68.33,78.73,68.31,405.77,403.15,400.0,394.97,230.33,235.44,235.33,232.99,70.27,68.33,78.73,68.31,0.93,49.95
KSR-1,2025-01-05,00:15:00,2025-01-05 00:15:00,666582.94,0.64,0.64,9.97,9.97,3614.24,3614.24,39.27,15.84,12.5,8.34,58.18,72.01,61.26,42.01,408.79,399.75,395.25,397.72,233.61,231.64,230.46,235.13,58.18,72.01,61.26,42.01,0.9,49.14
KSR-2,2025-01-05,00:15:00,2025-01-05 00:15:00,410280.22,0.74,0.74,12.51,12.51,4520.57,4520.57,46.03,14.8,17.43,14.97,73.12,68.23,83.29,69.65,404.67,412.63,404.99,399.84,230.23,230.98,235.34,233.31,73.12,68.23,83.29,69.65,0.93,50.23
KSR-1,2025-01-05,00:16:00,2025-01-05 00:16:00,666583.6,0.66,0.66,10.63,10.63,3614.9,3614.9,37.73,15.7,13.4,8.47,57.59,69.9,63.09,45.47,409.84,407.19,395.04,400.73,229.31,232.31,231.35,230.56,57.59,69.9,63.09,45.47,0.91,50.17
KSR-2,2025-01-05,00:16:00,2025-01-05 00:16:00,410280.96,0.73,0.73,13.25,13.25,4521.31,4521.31,45.8,15.26,17.78,14.22,71.73,69.49,81.01,68.79,399.71,405.2,401.65,394.14,229.51,238.55,232.88,234.92,71.73,69.49,81.01,68.79,0.91,50.13
KSR-1,2025-01-05,00:17:00,2025-01-05 00:17:00,666584.19,0.59,0.59,11.22,11.22,3615.49,3615.49,35.89,14.76,13.44,8.95,58.11,73.45,60.29,41.91,407.45,407.1,407.98,402.72,233.89,231.11,236.12,233.87,58.11,73.45,60.29,41.91,0.93,49.76
KSR-2,2025-01-05,00:17:00,2025-01-05 00:17:00,410281.73,0.77,0.77,14.02,14.02,4522.08,4522.08,47.5,15.43,17.52,14.84,73.96,69.67,81.9,68.33,399.92,401.41,398.74,397.97,236.94,230.11,229.22,231.42,73.96,69.67,81.9,68.33,0.93,49.25
KSR-1,2025-01-05,00:18:00,2025-01-05 00:18:00,666584.79,0.6,0.6,11.82,11.82,3616.09,3616.09,37.68,14.59,12.45,8.84,59.65,71.33,61.65,44.49,398.29,408.42,403.1,406.21,233.18,236.66,229.09,229.83,59.65,71.33,61.65,44.49,0.89,49.54
KSR-2,2025-01-05,00:18:00,2025-01-05 00:18:00,410282.5,0.77,0.77,14.79,14.79,4522.85,4522.85,46.54,13.75,18.43,15.07,73.17,71.29,77.68,67.56,411.45,409.95,398.95,403.03,234.58,230.93,230.76,234.56,73.17,71.29,77.68,67.56,0.92,50.73
KSR-1,2025-01-05,00:19:00,2025-01-05 00:19:00,666585.44,0.65,0.65,12.47,12.47,3616.74,3616.74,37.17,15.76,12.86,8.83,58.68,70.85,61.68,42.21,399.74,408.34,407.87,400.92,233.35,232.16,234.33,231.8,58.68,70.85,61.68,42.21,0.92,49.45
KSR-2,2025-01-05,00:19:00,2025-01-05 00:19:00,410283.3,0.8,0.8,15.6,15.6,4523.65,4523.65,46.1,15.36,17.46,14.29,76.14,66.62,82.3,71.0,397.32,400.61,398.56,397.57,236.8,230.23,234.86,231.81,76.14,66.62,82.3,71.0,0.93,49.93
KSR-1,2025-01-05,00:20:00,2025-01-05 00:20:00,666586.06,0.62,0.62,13.09,13.09,3617.36,3617.36,36.17,15.02,13.32,8.45,57.93,68.79,62.41,45.98,397.33,405.34,407.76,396.2,234.47,236.56,237.2,236.05,57.93,68.79,62.41,45.98,0.9,50.27
KSR-2,2025-01-05,00:20:00,2025-01-05 00:20:00,410284.11,0.81,0.81,16.4,16.4,4524.46,4524.46,48.8,14.11,17.67,14.26,72.22,66.11,80.83,66.52,399.09,400.27,393.05,399.01,227.99,234.19,233.28,235.41,72.22,66.11,80.83,66.52,0.92,49.71
KSR-1,2025-01-05,00:21:00,2025-01-05 00:21:00,666586.63,0.57,0.57,13.66,13.66,3617.93,3617.93,35.11,15.04,13.23,8.65,56.54,67.8,63.58,46.57,399.23,398.09,397.47,406.28,230.95,232.96,230.74,232.29,56.54,67.8,63.58,46.57,0.93,49.44
KSR-2,2025-01-05,00:21:00,2025-01-05 00:21:00,410284.91,0.8,0.8,17.2,17.2,4525.26,4525.26,48.36,15.59,17.86,13.72,73.75,68.17,81.29,66.19,407.73,401.68,399.86,405.13,228.9,233.2,229.49,229.37,73.75,68.17,81.29,66.19,0.91,50.32
KSR-1,2025-01-05,00:22:00,2025-01-05 00:22:00,666587.27,0.64,0.64,14.3,14.3,3618.57,3618.57,37.21,15.71,13.08,9.08,57.4,71.22,60.44,43.38,404.69,403.48,404.26,401.76,229.29,228.42,230.6,233.02,57.4,71.22,60.44,43.38,0.92,49.2
KSR-2,2025-01-05,00:22:00,2025-01-05 00:22:00,410285.68,0.77,0.77,17.97,17.97,4526.03,4526.03,45.37,15.1,18.27,14.32,76.15,70.57,79.0,69.89,394.99,407.44,404.8,399.47,228.05,229.21,234.46,228.61,76.15,70.57,79.0,69.89,0.93,49.86
KSR-1,2025-01-05,00:23:00,2025-01-05 00:23:00,666587.87,0.6,0.6,14.9,14.9,3619.17,3619.17,37.79,14.89,13.19,8.63,58.04,68.13,61.5,43.12,398.97,398.97,395.73,403.99,228.79,237.18,235.37,233.31,58.04,68.13,61.5,43.12,0.89,50.19
KSR-2,2025-01-05,00:23:00,2025-01-05 00:23:00,410286.47,0.79,0.79,18.77,18.77,4526.82,4526.82,48.92,14.34,18.28,14.29,72.85,69.83,81.64,68.95,409.5,398.23,401.12,400.27,229.21,231.28,230.62,235.86,72.85,69.83,81.64,68.95,0.91,49.61
KSR-1,2025-01-05,00:24:00,2025-01-05 00:24:00,666588.44,0.57,0.57,15.47,15.47,3619.74,3619.74,35.66,14.79,13.07,9.07,56.93,67.66,59.33,42.97,407.46,403.41,401.81,401.23,231.27,234.13,229.67,230.74,56.93,67.66,59.33,42.97,0.91,49.44
KSR-2,2025-01-05,00:24:00,2025-01-05 00:24:00,410287.3,0.82,0.82,19.59,19.59,4527.65,4527.65,49.32,14.28,18.63,13.82,72.32,68.58,79.28,70.01,409.54,404.57,393.06,407.75,235.46,232.51,229.48,235.33,72.32,68.58,79.28,70.01,0.91,50.58
KSR-1,2025-01-05,00:25:00,2025-01-05 00:25:00,666589.05,0.61,0.61,16.09,16.09,3620.35,3620.35,36.83,14.52,12.89,8.74,60.74,73.03,60.35,41.77,408.56,399.22,395.65,396.34,231.81,229.09,237.17,228.36,60.74,73.03,60.35,41.77,0.91,50.59
KSR-2,2025-01-05,00:25:00,2025-01-05 00:25:00,410288.07,0.77,0.77,20.37,20.37,4528.42,4528.42,46.78,14.57,18.88,14.02,72.34,69.51,83.35,67.98,406.07,400.08,398.29,406.25,235.06,233.29,231.25,231.52,72.34,69.51,83.35,67.98,0.91,49.83
KSR-1,2025-01-05,00:26:00,2025-01-05 00:26:00,666589.74,0.69,0.69,16.78,16.78,3621.04,3621.04,39.79,15.28,12.73,8.63,59.08,74.39,62.37,41.72,410.31,398.8,395.1,401.57,232.15,233.88,228.74,227.48,59.08,74.39,62.37,41.72,0.92,50.34
KSR-2,2025-01-05,00:26:00,2025-01-05 00:26:00,410288.83,0.75,0.75,21.12,21.12,4529.18,4529.18,45.31,14.72,17.71,13.86,76.14,67.69,79.95,66.97,399.99,402.97,399.23,397.7,236.27,230.27,228.65,229.88,76.14,67.69,79.95,66.97,0.93,49.86
KSR-1,2025-01-05,00:27:00,2025-01-05 00:27:00,666590.4,0.65,0.65,17.43,17.43,3621.7,3621.7,39.61,15.69,13.38,8.74,59.61,70.43,59.3,42.74,406.49,410.59,404.95,400.82,229.55,236.36,229.62,227.74,59.61,70.43,59.3,42.74,0.9,49.56
KSR-2,2025-01-05,00:27:00,2025-01-05 00:27:00,410289.54,0.71,0.71,21.83,21.83,4529.89,4529.89,44.32,14.25,18.25,13.74,74.74,66.61,82.61,71.82,404.48,407.2,399.2,394.33,237.12,229.14,234.83,235.58,74.74,66.61,82.61,71.82,0.93,49.44
KSR-1,2025-01-05,00:28:00,2025-01-05 00:28:00,666591.02,0.62,0.62,18.05,18.05,3622.32,3622.32,39.03,14.6,12.83,8.17,56.04,69.79,60.25,43.23,403.62,402.96,398.09,394.72,231.38,234.23,231.64,234.2,56.04,69.79,60.25,43.23,0.92,49.78
KSR-2,2025-01-05,00:28:00,2025-01-05 00:28:00,410290.27,0.73,0.73,22.56,22.56,4530.62,4530.62,45.67,15.14,18.63,14.29,74.21,71.56,82.66,71.14,407.76,414.09,400.38,399.04,230.95,230.38,235.74,229.86,74.21,71.56,82.66,71.14,0.91,49.09
KSR-1,2025-01-05,00:29:00,2025-01-05 00:29:00,666591.61,0.59,0.59,18.65,18.65,3622.91,3622.91,36.25,15.26,13.52,8.2,56.11,70.2,62.32,43.09,395.95,410.93,402.15,397.33,233.08,234.59,230.33,233.1,56.11,70.2,62.32,43.09,0.92,49.61
KSR-2,2025-01-05,00:29:00,2025-01-05 00:29:00,410291.1,0.83,0.83,23.39,23.39,4531.45,4531.45,47.77,14.97,18.43,14.09,71.79,71.75,78.39,69.63,400.81,411.08,405.69,402.65,227.91,231.46,233.72,234.7,71.79,71.75,78.39,69.63,0.91,49.44
KSR-1,2025-01-05,00:30:00,2025-01-05 00:30:00,666592.22,0.6,0.6,19.25,19.25,3623.52,3623.52,35.92,15.37,12.92,8.29,57.95,71.5,58.24,42.08,401.98,402.73,410.37,401.86,235.54,235.87,234.08,232.29,57.95,71.5,58.24,42.08,0.9,50.88
KSR-2,2025-01-05,00:30:00,2025-01-05 00:30:00,410291.85,0.75,0.75,24.14,24.14,4532.2,4532.2,46.47,15.24,18.54,14.29,74.64,70.65,82.09,71.54,410.12,400.47,401.0,398.43,230.12,233.45,229.78,229.89,74.64,70.65,82.09,71.54,0.94,49.53
KSR-1,2025-01-05,00:31:00,2025-01-05 00:31:00,666592.82,0.6,0.6,19.85,19.85,3624.12,3624.12,36.16,15.85,12.63,8.91,57.63,72.16,58.54,46.12,401.62,406.26,397.58,395.52,232.43,233.54,229.91,232.92,57.63,72.16,58.54,46.12,0.93,50.35
KSR-2,2025-01-05,00:31:00,2025-01-05 00:31:00,410292.64,0.79,0.79,24.93,24.93,4532.99,4532.99,47.48,15.33,18.5,14.99,74.67,70.1,80.86,68.56,401.23,413.5,401.33,396.06,233.68,234.6,227.95,229.29,74.67,70.1,80.86,68.56,0.92,49.16
KSR-1,2025-01-05,00:32:00,2025-01-05 00:32:00,666593.4,0.58,0.58,20.43,20.43,3624.7,3624.7,35.3,16.24,13.24,8.38,56.69,69.59,59.77,42.86,410.26,399.84,407.22,409.58,236.7,235.18,234.4,229.65,56.69,69.59,59.77,42.86,0.9,50.32
KSR-2,2025-01-05,00:32:00,2025-01-05 00:32:00,410293.4,0.76,0.76,25.69,25.69,4533.75,4533.75,47.07,14.83,18.27,14.37,71.99,69.27,79.88,69.85,404.87,401.98,407.92,408.04,229.41,231.46,233.98,236.35,71.99,69.27,79.88,69.85,0.91,50.93
KSR-1,2025-01-05,00:33:00,2025-01-05 00:33:00,666594.09,0.69,0.69,21.12,21.12,3625.39,3625.39,39.7,14.53,13.46,8.78,59.44,69.14,61.39,45.68,396.41,411.96,406.14,409.6,228.1,232.17,228.41,229.32,59.44,69.14,61.39,45.68,0.93,49.28
KSR-2,2025-01-05,00:33:00,2025-01-05 00:33:00,410294.23,0.82,0.82,26.52,26.52,4534.58,4534.58,48.77,14.36,18.16,14.87,75.19,67.75,81.62,71.24,401.27,412.16,402.1,401.35,231.09,229.58,237.33,228.39,75.19,67.75,81.62,71.24,0.94,49.27
KSR-1,2025-01-05,00:34:00,2025-01-05 00:34:00,666594.66,0.58,0.58,21.7,21.7,3625.96,3625.96,35.33,16.11,13.14,8.43,60.05,71.52,60.96,42.31,398.01,401.58,409.37,408.36,236.79,234.02,232.62,233.31,60.05,71.52,60.96,42.31,0.9,49.26
KSR-2,2025-01-05,00:34:00,2025-01-05 00:34:00,410294.99,0.76,0.76,27.28,27.28,4535.34,4535.34,45.29,13.87,18.31,14.62,71.9,67.68,79.58,67.72,400.26,407.25,403.55,408.99,235.66,234.64,236.74,233.86,71.9,67.68,79.58,67.72,0.9,49.23
KSR-1,2025-01-05,00:35:00,2025-01-05 00:35:00,666595.3,0.64,0.64,22.33,22.33,3626.6,3626.6,36.94,15.84,13.06,8.55,59.0,70.55,58.57,42.62,405.05,408.02,407.45,402.02,236.51,230.13,234.15,232.04,59.0,70.55,58.57,42.62,0.92,50.24
KSR-2,2025-01-05,00:35:00,2025-01-05 00:35:00,410295.76,0.77,0.77,28.05,28.05,4536.11,4536.11,45.34,14.95,18.09,14.06,70.39,67.37,81.27,71.22,408.94,413.06,403.93,400.69,236.09,235.56,231.22,229.0,70.39,67.37,81.27,71.22,0.92,49.17
KSR-1,2025-01-05,00:36:00,2025-01-05 00:36:00,666595.92,0.62,0.62,22.95,22.95,3627.22,3627.22,38.58,15.81,13.01,9.01,55.37,71.69,59.62,42.87,406.86,410.73,405.58,405.2,229.31,235.28,236.03,236.91,55.37,71.69,59.62,42.87,0.92,50.83
KSR-2,2025-01-05,00:36:00,2025-01-05 00:36:00,410296.54,0.78,0.78,28.83,28.83,4536.89,4536.89,46.87,15.08,18.22,14.04,73.32,68.45,81.5,70.55,402.87,406.3,403.49,399.81,236.49,229.07,233.35,235.7,73.32,68.45,81.5,70.55,0.94,49.85
KSR-1,2025-01-05,00:37:00,2025-01-05 00:37:00,666596.58,0.66,0.66,23.61,23.61,3627.88,3627.88,39.4,15.37,12.65,8.33,58.37,72.91,59.71,45.59,404.55,406.13,405.72,406.94,230.72,232.92,228.79,232.82,58.37,72.91,59.71,45.59,0.91,50.57
KSR-2,2025-01-05,00:37:00,2025-01-05 00:37:00,410297.33,0.79,0.79,29.62,29.62,4537.68,4537.68,47.99,14.97,17.85,14.97,72.95,71.28,82.59,70.34,395.27,408.19,404.85,396.57,230.56,232.73,235.96,229.63,72.95,71.28,82.59,70.34,0.94,49.12
KSR-1,2025-01-05,00:38:00,2025-01-05 00:38:00,666597.22,0.64,0.64,24.26,24.26,3628.52,3628.52,37.85,14.85,12.84,8.52,61.07,70.31,60.01,42.98,405.53,410.88,403.11,399.95,236.89,233.54,230.95,233.59,61.07,70.31,60.01,42.98,0.9,49.31
KSR-2,2025-01-05,00:38:00,2025-01-05 00:38:00,410298.09,0.76,0.76,30.38,30.38,4538.44,4538.44,46.32,13.98,18.88,13.47,72.85,68.52,84.07,67.81,401.23,401.63,398.17,398.66,229.4,232.64,236.11,228.78,72.85,68.52,84.07,67.81,0.91,50.28
KSR-1,2025-01-05,00:39:00,2025-01-05 00:39:00,666597.83,0.61,0.61,24.86,24.86,3629.13,3629.13,37.36,16.76,12.81,8.46,59.1,69.43,59.8,43.31,408.6,404.49,397.09,404.08,233.83,234.38,236.81,236.75,59.1,69.43,59.8,43.31,0.89,49.6
KSR-2,2025-01-05,00:39:00,2025-01-05 00:39:00,410298.9,0.81,0.81,31.19,31.19,4539.25,4539.25,48.74,14.74,18.66,14.94,71.8,71.08,83.1,69.14,410.37,400.84,397.13,409.19,228.34,236.92,234.2,235.09,71.8,71.08,83.1,69.14,0.91,49.76
KSR-1,2025-01-05,00:40:00,2025-01-05 00:40:00,666598.42,0.59,0.59,25.45,25.45,3629.72,3629.72,35.27,14.76,13.67,8.33,60.42,72.21,58.86,43.08,398.52,404.19,403.89,402.66,232.55,233.76,234.12,234.35,60.42,72.21,58.86,43.08,0.91,49.97
KSR-2,2025-01-05,00:40:00,2025-01-05 00:40:00,410299.72,0.83,0.83,32.02,32.02,4540.07,4540.07,47.64,14.34,18.06,14.1,75.06,69.44,80.1,67.97,397.02,403.23,396.05,398.7,230.07,238.51,234.59,231.45,75.06,69.44,80.1,67.97,0.92,49.28
KSR-1,2025-01-05,00:41:00,2025-01-05 00:41:00,666599.11,0.68,0.68,26.14,26.14,3630.41,3630.41,39.54,16.2,12.97,9.01,60.67,74.02,59.34,43.84,403.52,404.04,407.87,399.57,236.2,237.06,234.54,229.62,60.67,74.02,59.34,43.84,0.93,49.83
KSR-2,2025-01-05,00:41:00,2025-01-05 00:41:00,410300.55,0.82,0.82,32.84,32.84,4540.9,4540.9,48.35,15.13,17.73,14.14,72.49,69.0,80.08,66.91,399.2,411.54,405.34,401.68,228.5,234.67,229.25,233.25,72.49,69.0,80.08,66.91,0.94,50.14
KSR-1,2025-01-05,00:42:00,2025-01-05 00:42:00,666599.76,0.65,0.65,26.79,26.79,3631.06,3631.06,39.33,15.76,12.84,9.02,58.66,73.63,58.86,42.2,397.98,398.5,401.41,399.53,230.86,230.68,228.84,237.15,58.66,73.63,58.86,42.2,0.9,50.46
KSR-2,2025-01-05,00:42:00,2025-01-05 00:42:00,410301.33,0.78,0.78,33.62,33.62,4541.68,4541.68,48.66,14.99,18.17,14.79,73.42,70.91,80.66,67.81,406.8,413.46,393.75,404.07,235.96,235.73,232.12,232.87,73.42,70.91,80.66,67.81,0.9,50.29
KSR-1,2025-01-05,00:43:00,2025-01-05 00:43:00,666600.41,0.65,0.65,27.44,27.44,3631.71,3631.71,38.36,14.76,13.07,8.35,56.99,72.96,61.98,43.61,397.48,402.82,410.77,403.5,234.21,230.66,230.11,233.87,56.99,72.96,61.98,43.61,0.91,50.19
KSR-2,2025-01-05,00:43:00,2025-01-05 00:43:00,410302.07,0.75,0.75,34.37,34.37,4542.42,4542.42,46.18,14.02,19.0,14.85,75.75,70.04,83.44,67.96,410.03,400.62,400.52,409.81,233.7,236.0,235.78,232.87,75.75,70.04,83.44,67.96,0.92,50.01
KSR-1,2025-01-05,00:44:00,2025-01-05 00:44:00,666601.03,0.63,0.63,28.07,28.07,3632.33,3632.33,36.21,14.68,13.04,8.01,57.49,72.56,60.0,43.34,395.26,409.8,397.61,404.38,236.56,234.71,230.7,234.27,57.49,72.56,60.0,43.34,0.9,49.36
