meter_id,date,time,timestamp,total_active_energy_kwh,energy_consumed_kwh,units_consumed_now,todays_consumption_kwh,today_units_consumed,monthly_consumption_kwh,monthly_units_consumed,total_active_power_kw,p1_active_kw,p2_active_kw,p3_active_kw,percent_average_load,percent_load_l1,percent_load_l2,percent_load_l3,vll_avg,v12,v23,v31,vln_avg,v1_n,v2_n,v3_n,iavg,i1,i2,i3,pf_avg,frequency_hz
KSR-2,2025-01-01,00:06:00,2025-01-01 00:06:00,405765.0,0.76,0.76,5.35,5.35,5.35,5.35,46.94,14.65,17.64,14.19,71.06,69.92,83.67,67.3,404.75,408.65,398.23,395.08,234.41,229.76,236.45,230.97,71.06,69.92,83.67,67.3,0.94,48.97
KSR-1,2025-01-01,00:07:00,2025-01-01 00:07:00,662973.62,0.56,0.56,4.92,4.92,4.92,4.92,35.37,14.65,13.5,8.44,60.04,71.43,60.58,43.49,400.73,407.21,405.23,406.62,230.25,230.47,231.97,230.76,60.04,71.43,60.58,43.49,0.9,49.38
KSR-2,2025-01-01,00:07:00,2025-01-01 00:07:00,405765.77,0.77,0.77,6.12,6.12,6.12,6.12,47.44,15.19,17.62,13.79,71.89,70.04,83.84,70.8,406.6,402.39,397.6,409.4,228.11,236.52,231.34,235.78,71.89,70.04,83.84,70.8,0.93,49.41
KSR-1,2025-01-01,00:08:00,2025-01-01 00:08:00,662974.29,0.67,0.67,5.59,5.59,5.59,5.59,39.53,15.16,13.29,8.7,56.76,69.69,60.43,42.57,406.03,398.48,397.69,408.99,233.38,232.35,232.38,233.9,56.76,69.69,60.43,42.57,0.92,50.47
KSR-2,2025-01-01,00:08:00,2025-01-01 00:08:00,405766.57,0.8,0.8,6.92,6.92,6.92,6.92,46.25,14.43,19.0,13.79,74.66,68.52,84.59,69.53,410.85,413.47,398.35,397.18,236.79,232.74,234.25,232.86,74.66,68.52,84.59,69.53,0.92,48.97
KSR-1,2025-01-01,00:09:00,2025-01-01 00:09:00,662974.89,0.59,0.59,6.19,6.19,6.19,6.19,36.23,15.58,12.56,9.15,61.55,68.88,60.85,43.62,407.58,411.3,409.58,409.25,234.09,232.65,230.96,228.15,61.55,68.88,60.85,43.62,0.9,49.53
KSR-2,2025-01-01,00:09:00,2025-01-01 00:09:00,405767.35,0.78,0.78,7.7,7.7,7.7,7.7,46.52,13.87,17.61,14.03,73.2,69.42,81.59,68.18,409.37,402.25,393.74,406.45,229.52,232.52,232.78,233.21,73.2,69.42,81.59,68.18,0.92,50.44
KSR-1,2025-01-01,00:10:00,2025-01-01 00:10:00,662975.48,0.6,0.6,6.78,6.78,6.78,6.78,37.76,16.46,12.76,8.94,59.22,69.19,60.44,43.75,396.55,398.36,399.49,405.93,236.18,234.63,230.95,236.52,59.22,69.19,60.44,43.75,0.91,49.57
KSR-2,2025-01-01,00:10:00,2025-01-01 00:10:00,405768.11,0.75,0.75,8.46,8.46,8.46,8.46,47.3,15.23,17.88,14.04,71.64,69.72,78.49,71.11,403.91,399.34,399.9,394.3,231.74,232.87,229.21,231.05,71.64,69.72,78.49,71.11,0.9,50.74
KSR-1,2025-01-01,00:11:00,2025-01-01 00:11:00,662976.1,0.62,0.62,7.4,7.4,7.4,7.4,37.4,15.65,12.96,8.7,58.37,69.43,59.78,42.79,401.45,405.19,395.45,400.27,235.62,231.48,230.86,232.91,58.37,69.43,59.78,42.79,0.91,50.97
KSR-2,2025-01-01,00:11:00,2025-01-01 00:11:00,405768.88,0.77,0.77,9.23,9.23,9.23,9.23,48.19,13.94,18.64,14.67,74.14,68.92,79.97,69.07,407.68,415.1,401.92,405.93,233.43,230.68,236.04,228.49,74.14,68.92,79.97,69.07,0.92,50.41
KSR-1,2025-01-01,00:12:00,2025-01-01 00:12:00,662976.7,0.6,0.6,8.0,8.0,8.0,8.0,37.23,15.42,13.17,8.37,59.63,71.04,61.43,45.93,406.32,406.9,411.31,396.16,234.37,236.13,233.8,235.32,59.63,71.04,61.43,45.93,0.91,49.21
KSR-2,2025-01-01,00:12:00,2025-01-01 00:12:00,405769.67,0.79,0.79,10.02,10.02,10.02,10.02,46.58,14.28,18.25,15.01,74.07,70.03,81.35,70.66,405.98,412.02,395.35,403.35,234.65,230.79,232.53,232.1,74.07,70.03,81.35,70.66,0.91,50.36
KSR-1,2025-01-01,00:13:00,2025-01-01 00:13:00,662977.35,0.65,0.65,8.65,8.65,8.65,8.65,39.31,15.37,13.38,8.46,58.38,72.49,58.64,43.26,410.28,412.1,406.22,394.85,233.85,228.34,230.13,228.69,58.38,72.49,58.64,43.26,0.89,49.55
KSR-2,2025-01-01,00:13:00,2025-01-01 00:13:00,405770.45,0.78,0.78,10.8,10.8,10.8,10.8,48.7,14.36,18.62,14.41,69.98,67.63,81.62,68.53,405.93,398.7,395.76,410.61,228.23,235.89,234.96,231.04,69.98,67.63,81.62,68.53,0.93,50.62
KSR-1,2025-01-01,00:14:00,2025-01-01 00:14:00,662978.04,0.69,0.69,9.34,9.34,9.34,9.34,39.72,15.82,13.37,9.09,56.48,71.55,60.4,43.54,408.78,398.53,407.95,394.65,233.9,230.85,234.97,228.16,56.48,71.55,60.4,43.54,0.92,49.25
KSR-2,2025-01-01,00:14:00,2025-01-01 00:14:00,405771.24,0.79,0.79,11.59,11.59,11.59,11.59,48.21,14.51,17.97,14.46,73.32,67.11,80.52,68.78,411.03,404.19,397.14,402.15,235.29,229.91,235.3,236.71,73.32,67.11,80.52,68.78,0.94,50.44
KSR-1,2025-01-01,00:15:00,2025-01-01 00:15:00,662978.65,0.6,0.6,9.95,9.95,9.95,9.95,36.69,16.01,13.22,8.41,56.32,70.02,61.12,42.04,400.44,409.97,406.01,404.79,237.02,232.03,232.58,230.67,56.32,70.02,61.12,42.04,0.91,50.76
KSR-2,2025-01-01,00:15:00,2025-01-01 00:15:00,405772.01,0.77,0.77,12.36,12.36,12.36,12.36,45.89,14.56,18.04,14.78,72.73,71.45,80.92,65.87,409.95,410.01,396.1,400.76,229.28,233.17,233.31,235.68,72.73,71.45,80.92,65.87,0.91,49.88
KSR-1,2025-01-01,00:16:00,2025-01-01 00:16:00,662979.3,0.65,0.65,10.6,10.6,10.6,10.6,39.05,16.4,13.58,8.37,57.1,70.52,61.18,44.78,399.92,400.21,399.65,398.89,234.67,232.94,232.0,236.3,57.1,70.52,61.18,44.78,0.91,50.15
KSR-2,2025-01-01,00:16:00,2025-01-01 00:16:00,405772.76,0.75,0.75,13.11,13.11,13.11,13.11,46.2,14.62,18.81,14.63,71.76,68.16,82.03,67.99,410.13,401.76,402.72,406.53,234.17,230.97,233.99,236.25,71.76,68.16,82.03,67.99,0.95,49.12
KSR-1,2025-01-01,00:17:00,2025-01-01 00:17:00,662979.97,0.67,0.67,11.27,11.27,11.27,11.27,39.08,14.95,13.18,8.35,57.44,68.97,62.95,44.99,398.02,398.57,407.49,403.28,231.86,230.47,232.87,233.36,57.44,68.97,62.95,44.99,0.93,50.35
KSR-2,2025-01-01,00:17:00,2025-01-01 00:17:00,405773.55,0.79,0.79,13.9,13.9,13.9,13.9,45.86,15.2,18.79,14.78,72.77,68.4,81.44,69.17,399.28,412.99,405.7,402.7,229.23,235.06,232.28,232.44,72.77,68.4,81.44,69.17,0.91,49.17
KSR-1,2025-01-01,00:18:00,2025-01-01 00:18:00,662980.6,0.63,0.63,11.9,11.9,11.9,11.9,37.68,15.48,12.87,8.25,57.4,71.25,59.64,43.36,404.18,401.42,393.91,403.62,231.1,233.47,236.13,237.34,57.4,71.25,59.64,43.36,0.89,49.57
KSR-2,2025-01-01,00:18:00,2025-01-01 00:18:00,405774.39,0.84,0.84,14.74,14.74,14.74,14.74,48.34,14.48,18.46,14.73,74.89,70.44,83.29,70.01,399.52,399.5,398.82,404.78,230.95,234.2,232.74,233.43,74.89,70.44,83.29,70.01,0.91,49.8
KSR-1,2025-01-01,00:19:00,2025-01-01 00:19:00,662981.21,0.61,0.61,12.51,12.51,12.51,12.51,37.07,16.11,13.44,8.6,58.97,73.06,61.77,44.87,396.13,411.63,396.03,400.08,229.23,235.86,229.86,236.2,58.97,73.06,61.77,44.87,0.91,49.76
KSR-2,2025-01-01,00:19:00,2025-01-01 00:19:00,405775.21,0.82,0.82,15.56,15.56,15.56,15.56,46.96,14.32,17.85,14.31,72.45,68.1,80.48,70.3,400.27,399.9,396.11,405.37,229.91,228.69,232.54,232.31,72.45,68.1,80.48,70.3,0.94,50.77
KSR-1,2025-01-01,00:20:00,2025-01-01 00:20:00,662981.88,0.67,0.67,13.18,13.18,13.18,13.18,40.65,15.85,13.0,8.98,60.94,73.1,62.11,43.54,396.43,410.72,402.0,409.15,234.59,234.97,233.05,236.4,60.94,73.1,62.11,43.54,0.93,50.68
KSR-2,2025-01-01,00:20:00,2025-01-01 00:20:00,405775.93,0.72,0.72,16.28,16.28,16.28,16.28,45.11,14.28,18.68,14.02,73.36,70.25,82.27,69.72,406.45,404.8,393.73,400.09,232.56,229.91,230.1,234.59,73.36,70.25,82.27,69.72,0.93,50.57
KSR-1,2025-01-01,00:21:00,2025-01-01 00:21:00,662982.56,0.68,0.68,13.86,13.86,13.86,13.86,39.0,14.83,13.06,8.75,56.9,71.39,60.18,43.92,401.42,399.14,394.24,410.09,236.06,235.15,229.24,235.66,56.9,71.39,60.18,43.92,0.93,49.19
KSR-2,2025-01-01,00:21:00,2025-01-01 00:21:00,405776.72,0.79,0.79,17.07,17.07,17.07,17.07,47.87,15.05,18.79,14.34,74.16,66.87,80.46,68.8,397.15,412.38,406.34,408.31,228.94,229.07,233.7,232.77,74.16,66.87,80.46,68.8,0.92,49.76
KSR-1,2025-01-01,00:22:00,2025-01-01 00:22:00,662983.18,0.62,0.62,14.48,14.48,14.48,14.48,39.09,15.19,13.0,8.67,57.14,70.2,60.72,43.6,411.28,404.64,396.79,397.19,233.47,231.41,229.81,233.78,57.14,70.2,60.72,43.6,0.89,49.45
KSR-2,2025-01-01,00:22:00,2025-01-01 00:22:00,405777.45,0.73,0.73,17.8,17.8,17.8,17.8,45.31,15.16,18.61,14.63,72.16,69.9,81.75,68.43,410.09,410.64,401.26,403.27,232.32,232.99,236.75,234.41,72.16,69.9,81.75,68.43,0.91,49.86
KSR-1,2025-01-01,00:23:00,2025-01-01 00:23:00,662983.79,0.61,0.61,15.09,15.09,15.09,15.09,37.76,15.52,13.09,8.11,60.47,69.59,61.45,41.95,399.01,407.19,402.97,407.39,229.7,232.35,229.9,234.93,60.47,69.59,61.45,41.95,0.9,49.19
KSR-2,2025-01-01,00:23:00,2025-01-01 00:23:00,405778.23,0.79,0.79,18.58,18.58,18.58,18.58,46.76,14.61,18.44,14.26,74.69,67.25,79.39,68.11,405.65,405.81,392.15,394.95,235.87,229.52,229.96,231.52,74.69,67.25,79.39,68.11,0.91,49.44
KSR-1,2025-01-01,00:24:00,2025-01-01 00:24:00,662984.34,0.56,0.56,15.64,15.64,15.64,15.64,34.6,14.7,12.99,8.64,58.27,68.25,61.83,43.86,407.94,412.34,396.14,405.57,233.36,236.3,231.85,228.19,58.27,68.25,61.83,43.86,0.92,50.68
KSR-2,2025-01-01,00:24:00,2025-01-01 00:24:00,405778.97,0.74,0.74,19.32,19.32,19.32,19.32,44.69,15.0,18.26,14.92,72.7,70.49,81.38,69.02,410.68,400.8,396.57,397.3,234.88,231.16,236.46,229.14,72.7,70.49,81.38,69.02,0.9,50.06
KSR-1,2025-01-01,00:25:00,2025-01-01 00:25:00,662984.96,0.62,0.62,16.26,16.26,16.26,16.26,35.27,14.88,13.43,8.45,56.31,73.61,63.21,45.36,397.1,409.26,403.35,404.89,230.84,230.57,232.17,227.96,56.31,73.61,63.21,45.36,0.93,49.6
KSR-2,2025-01-01,00:25:00,2025-01-01 00:25:00,405779.77,0.8,0.8,20.12,20.12,20.12,20.12,47.6,15.23,18.56,14.6,72.75,66.72,83.7,70.15,396.94,400.53,403.95,405.27,232.66,229.0,231.58,234.42,72.75,66.72,83.7,70.15,0.93,49.88
KSR-1,2025-01-01,00:26:00,2025-01-01 00:26:00,662985.56,0.6,0.6,16.86,16.86,16.86,16.86,37.3,15.21,12.45,8.45,57.11,70.41,58.81,44.6,403.58,407.15,400.88,407.47,233.78,235.51,232.06,235.19,57.11,70.41,58.81,44.6,0.9,49.57
KSR-2,2025-01-01,00:26:00,2025-01-01 00:26:00,405780.57,0.8,0.8,20.92,20.92,20.92,20.92,47.56,14.2,18.78,14.67,73.67,68.65,81.59,69.94,406.76,408.27,400.67,394.63,233.91,234.13,232.72,235.64,73.67,68.65,81.59,69.94,0.92,49.22
KSR-1,2025-01-01,00:27:00,2025-01-01 00:27:00,662986.21,0.64,0.64,17.51,17.51,17.51,17.51,39.55,16.14,12.6,8.36,60.8,69.15,60.08,45.47,398.56,398.76,404.53,398.27,236.59,237.23,231.04,229.42,60.8,69.15,60.08,45.47,0.9,50.67
KSR-2,2025-01-01,00:27:00,2025-01-01 00:27:00,405781.31,0.74,0.74,21.66,21.66,21.66,21.66,45.36,15.28,18.11,14.03,72.84,70.55,82.33,68.48,406.48,398.64,405.08,400.61,230.41,235.27,231.2,227.85,72.84,70.55,82.33,68.48,0.92,50.87
KSR-1,2025-01-01,00:28:00,2025-01-01 00:28:00,662986.85,0.64,0.64,18.15,18.15,18.15,18.15,37.21,14.61,12.91,8.86,59.1,70.57,60.06,44.05,409.61,405.07,405.2,406.94,228.92,229.47,235.02,230.07,59.1,70.57,60.06,44.05,0.92,50.2
KSR-2,2025-01-01,00:28:00,2025-01-01 00:28:00,405782.1,0.8,0.8,22.45,22.45,22.45,22.45,47.96,15.25,17.65,14.38,73.88,67.72,83.5,68.68,410.62,398.6,401.16,396.36,234.8,229.78,233.15,230.48,73.88,67.72,83.5,68.68,0.93,49.84
KSR-1,2025-01-01,00:29:00,2025-01-01 00:29:00,662987.48,0.64,0.64,18.78,18.78,18.78,18.78,38.03,14.4,13.25,8.53,58.21,73.74,59.95,43.55,402.82,402.83,405.04,395.82,233.72,228.35,237.62,229.0,58.21,73.74,59.95,43.55,0.91,49.99
KSR-2,2025-01-01,00:29:00,2025-01-01 00:29:00,405782.89,0.78,0.78,23.24,23.24,23.24,23.24,46.17,14.26,17.57,13.76,74.0,69.81,78.21,67.95,403.08,405.88,399.69,405.3,230.92,233.91,235.93,232.72,74.0,69.81,78.21,67.95,0.93,49.17
KSR-1,2025-01-01,00:30:00,2025-01-01 00:30:00,662988.17,0.69,0.69,19.47,19.47,19.47,19.47,39.34,15.05,13.06,8.18,58.74,71.52,64.06,42.73,397.3,400.99,394.83,402.75,232.61,235.17,229.57,229.06,58.74,71.52,64.06,42.73,0.92,49.98
KSR-2,2025-01-01,00:30:00,2025-01-01 00:30:00,405783.68,0.79,0.79,24.03,24.03,24.03,24.03,49.26,14.02,17.47,14.47,73.88,69.85,82.12,68.67,404.4,412.16,406.18,410.34,231.66,231.16,230.6,235.08,73.88,69.85,82.12,68.67,0.91,49.48
KSR-1,2025-01-01,00:31:00,2025-01-01 00:31:00,662988.83,0.66,0.66,20.13,20.13,20.13,20.13,39.04,15.11,12.67,8.54,61.4,67.56,61.16,42.87,405.08,399.08,406.91,400.55,233.01,237.07,229.04,231.79,61.4,67.56,61.16,42.87,0.9,50.88
KSR-2,2025-01-01,00:31:00,2025-01-01 00:31:00,405784.54,0.86,0.86,24.89,24.89,24.89,24.89,49.23,15.23,18.09,14.24,75.84,67.85,79.69,68.26,400.46,406.41,398.0,395.88,229.36,235.61,234.12,235.52,75.84,67.85,79.69,68.26,0.93,49.16
KSR-1,2025-01-01,00:32:00,2025-01-01 00:32:00,662989.48,0.65,0.65,20.78,20.78,20.78,20.78,37.52,16.38,12.82,8.72,58.91,67.42,60.17,43.07,409.38,399.93,406.38,400.66,232.9,235.25,235.39,229.11,58.91,67.42,60.17,43.07,0.9,49.89
KSR-2,2025-01-01,00:32:00,2025-01-01 00:32:00,405785.33,0.79,0.79,25.68,25.68,25.68,25.68,47.32,15.04,18.61,14.37,76.57,68.52,82.71,67.18,410.25,411.33,395.63,405.63,227.79,229.81,230.69,231.33,76.57,68.52,82.71,67.18,0.92,49.87
KSR-1,2025-01-01,00:33:00,2025-01-01 00:33:00,662990.1,0.62,0.62,21.4,21.4,21.4,21.4,36.9,15.83,13.2,8.68,59.19,70.81,61.41,44.61,404.01,398.91,399.43,406.55,234.54,230.74,236.6,236.17,59.19,70.81,61.41,44.61,0.9,49.44
KSR-2,2025-01-01,00:33:00,2025-01-01 00:33:00,405786.11,0.78,0.78,26.46,26.46,26.46,26.46,47.13,14.57,18.45,14.29,73.17,67.92,80.16,69.46,397.34,407.36,395.24,399.04,236.63,234.46,229.94,231.72,73.17,67.92,80.16,69.46,0.92,49.51
KSR-1,2025-01-01,00:34:00,2025-01-01 00:34:00,662990.69,0.59,0.59,21.99,21.99,21.99,21.99,36.65,14.72,13.38,8.81,58.67,71.21,59.57,43.19,410.44,397.49,397.17,408.14,232.15,235.04,228.75,234.68,58.67,71.21,59.57,43.19,0.91,50.1
KSR-2,2025-01-01,00:34:00,2025-01-01 00:34:00,405786.92,0.81,0.81,27.27,27.27,27.27,27.27,47.09,14.32,18.22,13.92,74.1,69.83,79.97,70.94,397.13,410.85,405.91,407.61,230.34,236.5,234.03,232.88,74.1,69.83,79.97,70.94,0.94,50.2
KSR-1,2025-01-01,00:35:00,2025-01-01 00:35:00,662991.3,0.61,0.61,22.6,22.6,22.6,22.6,37.18,15.3,13.54,8.25,58.24,69.6,60.94,42.44,395.56,407.53,409.72,403.54,229.57,235.77,233.67,230.1,58.24,69.6,60.94,42.44,0.89,50.52
KSR-2,2025-01-01,00:35:00,2025-01-01 00:35:00,405787.77,0.85,0.85,28.12,28.12,28.12,28.12,48.95,14.43,17.44,13.59,74.64,66.67,79.88,69.29,395.59,409.85,392.96,401.13,235.21,229.02,232.69,231.96,74.64,66.67,79.88,69.29,0.91,50.13
KSR-1,2025-01-01,00:36:00,2025-01-01 00:36:00,662991.9,0.6,0.6,23.2,23.2,23.2,23.2,37.49,14.48,13.25,8.19,58.22,71.86,61.68,46.18,409.35,408.14,394.88,400.63,236.04,231.11,229.29,227.86,58.22,71.86,61.68,46.18,0.89,49.61
KSR-2,2025-01-01,00:36:00,2025-01-01 00:36:00,405788.59,0.83,0.83,28.94,28.94,28.94,28.94,47.32,15.4,18.69,13.72,74.61,69.04,82.88,69.07,400.13,403.85,393.2,399.71,231.08,231.72,233.9,231.44,74.61,69.04,82.88,69.07,0.91,50.81
KSR-1,2025-01-01,00:37:00,2025-01-01 00:37:00,662992.58,0.68,0.68,23.88,23.88,23.88,23.88,38.98,15.97,13.08,8.46,60.6,69.92,61.91,43.96,403.47,410.94,405.52,397.01,234.77,231.78,233.31,235.08,60.6,69.92,61.91,43.96,0.92,50.43
KSR-2,2025-01-01,00:37:00,2025-01-01 00:37:00,405789.39,0.79,0.79,29.74,29.74,29.74,29.74,48.32,14.24,18.16,14.69,72.37,68.9,83.37,70.06,408.64,412.38,396.96,406.98,229.23,234.08,236.06,227.94,72.37,68.9,83.37,70.06,0.93,50.05
KSR-1,2025-01-01,00:38:00,2025-01-01 00:38:00,662993.21,0.62,0.62,24.51,24.51,24.51,24.51,38.08,15.81,12.99,8.19,57.37,67.99,60.0,44.39,397.3,412.73,408.49,398.71,235.17,234.41,229.05,228.8,57.37,67.99,60.0,44.39,0.9,49.23
KSR-2,2025-01-01,00:38:00,2025-01-01 00:38:00,405790.22,0.83,0.83,30.57,30.57,30.57,30.57,47.84,14.21,18.99,14.27,75.19,67.82,77.99,71.18,397.82,405.14,404.42,402.95,236.72,237.04,236.89,232.82,75.19,67.82,77.99,71.18,0.91,49.53
KSR-1,2025-01-01,00:39:00,2025-01-01 00:39:00,662993.77,0.57,0.57,25.07,25.07,25.07,25.07,34.56,14.95,12.76,8.51,55.7,68.13,61.3,44.68,399.95,404.49,408.66,410.48,231.42,236.54,233.71,228.39,55.7,68.13,61.3,44.68,0.92,49.61
KSR-2,2025-01-01,00:39:00,2025-01-01 00:39:00,405791.02,0.8,0.8,31.37,31.37,31.37,31.37,49.03,15.31,17.94,14.13,73.36,69.87,84.94,69.19,405.98,411.46,398.99,405.48,233.48,237.76,232.7,234.18,73.36,69.87,84.94,69.19,0.91,50.34
KSR-1,2025-01-01,00:40:00,2025-01-01 00:40:00,662994.36,0.59,0.59,25.66,25.66,25.66,25.66,36.62,16.15,13.12,8.75,59.33,72.36,59.5,45.43,409.64,404.82,400.6,401.92,232.97,232.7,229.74,234.21,59.33,72.36,59.5,45.43,0.93,49.49
KSR-2,2025-01-01,00:40:00,2025-01-01 00:40:00,405791.85,0.83,0.83,32.2,32.2,32.2,32.2,48.79,15.38,18.44,13.88,73.78,69.3,81.81,68.66,400.91,414.8,406.36,407.86,230.88,235.78,235.57,233.64,73.78,69.3,81.81,68.66,0.93,50.86
KSR-1,2025-01-01,00:41:00,2025-01-01 00:41:00,662995.0,0.64,0.64,26.3,26.3,26.3,26.3,37.09,15.71,12.48,9.18,57.02,71.42,61.76,43.31,402.94,412.49,398.55,405.63,237.92,230.23,231.32,236.04,57.02,71.42,61.76,43.31,0.91,49.16
KSR-2,2025-01-01,00:41:00,2025-01-01 00:41:00,405792.67,0.82,0.82,33.02,33.02,33.02,33.02,49.69,14.79,18.7,14.53,72.91,70.91,84.6,66.92,409.72,402.67,394.24,401.99,235.46,236.6,232.16,234.74,72.91,70.91,84.6,66.92,0.93,49.55
KSR-1,2025-01-01,00:42:00,2025-01-01 00:42:00,662995.61,0.62,0.62,26.91,26.91,26.91,26.91,36.37,16.33,12.91,8.33,58.82,70.47,62.86,42.53,406.87,406.9,403.72,403.72,232.84,236.44,232.5,233.07,58.82,70.47,62.86,42.53,0.92,50.85
KSR-2,2025-01-01,00:42:00,2025-01-01 00:42:00,405793.44,0.77,0.77,33.79,33.79,33.79,33.79,47.47,14.95,17.76,14.84,73.84,65.46,80.15,69.05,410.49,401.34,394.06,405.16,235.56,233.73,236.23,228.23,73.84,65.46,80.15,69.05,0.92,50.36
KSR-1,2025-01-01,00:43:00,2025-01-01 00:43:00,662996.25,0.63,0.63,27.55,27.55,27.55,27.55,38.47,16.16,12.98,8.55,60.88,70.48,62.94,43.8,409.25,403.59,403.04,410.73,237.72,230.21,228.8,230.88,60.88,70.48,62.94,43.8,0.91,49.06
KSR-2,2025-01-01,00:43:00,2025-01-01 00:43:00,405794.27,0.83,0.83,34.62,34.62,34.62,34.62,48.18,14.3,17.86,13.34,73.19,70.7,80.61,67.86,399.53,410.66,404.62,405.65,234.61,229.11,231.0,231.53,73.19,70.7,80.61,67.86,0.9,49.17
KSR-1,2025-01-01,00:44:00,2025-01-01 00:44:00,662996.87,0.62,0.62,28.17,28.17,28.17,28.17,36.67,15.36,13.22,8.13,59.49,70.25,59.34,45.26,402.29,411.52,398.72,408.62,232.89,232.97,229.73,228.37,59.49,70.25,59.34,45.26,0.92,49.64
KSR-2,2025-01-01,00:44:00,2025-01-01 00:44:00,405795.04,0.77,0.77,35.39,35.39,35.39,35.39,47.06,15.19,17.54,13.53,73.69,67.48,79.84,69.25,410.8,399.28,392.92,398.05,231.06,231.8,229.64,231.19,73.69,67.48,79.84,69.25,0.91,50.32
KSR-1,2025-01-01,00:45:00,2025-01-01 00:45:00,662997.47,0.6,0.6,28.77,28.77,28.77,28.77,36.68,14.74,13.48,8.74,56.46,70.3,58.78,43.51,407.53,398.91,399.53,396.87,235.14,236.38,229.38,229.78,56.46,70.3,58.78,43.51,0.9,50.82
